"V_IDX","I_IDX","option_id","M_IDX","is_MF","is_OR","is_Commercial","is_Industrial","is_Institutional","is_Lodging","is_Mixed","is_Office","is_Special","is_Other","type","hh_init","ws_init","hh_cap","ws_cap","bid_logsum","intdens_N","pct_water","pct_sewer","pct_transit","avg_slope","pct_steep","elevation"
2,14,14.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",118.172932330827,0,205.121184547405,0,7.91606,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
3,14,14.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",44.0526315789474,0,76.4652936478492,0,4.68883,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
4,14,14.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,53.9999999999526,0,75.3488372074922,11.5667,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
5,14,14.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,14.2866,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
6,14,14.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,3.00000000000453,0,1685.70002696627,15.9803,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
7,14,14.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,1.00000000000136,0,0,13.3092,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
8,14,14.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,41.0000000000294,0,32.6511627925078,13.1748,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
9,14,14.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,9.00000000001215,0,763.173251602639,15.7098,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
10,14,15,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.6665,0.372036337799691,0.148170350419842,1,0.0277077511918611,0.190423941181412,0.0524109014675052,0.494405330115429
1,15,15.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",272.822556390977,0,407.52129691573,0,17.1468,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
2,15,15.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",106.482706766917,0,159.055656301983,0,8.55476,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
3,15,15.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",39.6947368421053,0,59.2929369646444,0,5.33153,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
4,15,15.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,456.67571530637,11.6087,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
5,15,15.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,11152.8634221939,14.3749,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
6,15,15.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,320.619907806007,16.0932,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
7,15,15.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,13.4055,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
8,15,15.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,180.000000000003,0,208.800000000021,13.267,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
9,15,15.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,9.01492659257151,15.8295,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
10,15,16,2,0,0,0,0,0,0,0,0,1,1,"Special",0,51.9999999999972,0,114438.09997706,11.7351,0.372036343005527,0.146380872191255,1,0,0.29967470592168,0.296758104738155,0.486012299771003
1,16,16.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",349.676056338028,0,982.884501595264,0,15.478,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
2,16,16.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.37919,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
3,16,16.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",57.3239436619718,0,161.128606818896,0,4.23517,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
4,16,16.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,11.9999999999926,0,360.489633319302,11.3459,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
5,16,16.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,9.99999999999948,0,255.693204885853,13.6809,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
6,16,16.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,74.2645693736878,15.7361,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
7,16,16.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,8.0000000000069,0,131.494150883411,13.0647,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
8,16,16.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,80.9999999999966,0,74.8387096744779,12.8395,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
9,16,16.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,5.00000000000444,0,659.951380986939,15.5313,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
10,16,17,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.5647,0.244861495634378,0.137858030798424,0,0,0.23992372524302,0.0850661625708885,0.48105443018061
1,17,17.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",109.805464480874,0,402.152458050042,0,15.2584,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
2,17,17.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0.830601092896175,0,3.04200043910773,0,7.02175,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
3,17,17.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",41.3639344262295,0,151.491621867565,0,3.84863,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
4,17,17.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.2014,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
5,17,17.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,12.0000000000003,0,59.8139149880549,13.1579,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
6,17,17.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,128.386707100072,15.3546,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
7,17,17.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.7318,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
8,17,17.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,28.9999999999997,0,0,12.4842,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
9,17,17.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,99.0688204635216,15.1779,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
10,17,18,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.4107,0.142571695912404,0.00817966121644289,0,0,0.287303713215604,0.257383966244726,0.512035269193307
1,18,18.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",88.4929577464789,0,279.669040147136,0,15.4831,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
2,18,18.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.38408,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
3,18,18.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",14.5070422535211,0,45.847383630678,0,4.24033,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
4,18,18.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,2.00000000000214,0,153.385894044045,11.6203,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
5,18,18.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,148.136665523847,14.4195,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
6,18,18.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,2.32689953479912,16.0246,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
7,18,18.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,13.3204,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
8,18,18.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,9.99999999999786,0,12,13.2233,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
9,18,18.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,45.2044260412417,15.6959,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
10,18,19,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.6671,0.24486154703411,0.138292498059553,0,0,0.259225063726884,0.104575163398693,0.501203088402631
1,19,19.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",312.801092896175,0,712.033649789238,0,15.1789,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
2,19,19.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",2.36612021857924,0,5.38603365952525,0,6.94275,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
3,19,19.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",117.832786885246,0,268.224476244358,0,3.76851,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
4,19,19.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.2752,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
5,19,19.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,79.0000000000008,0,1842.91882919515,13.4533,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
6,19,19.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,77.4440755676099,15.4754,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
7,19,19.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,3.00000000000026,0,0,12.857,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
8,19,19.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,46.9999999999953,0,20.1857142846722,12.6365,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
9,19,19.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,28.0000000000036,0,467.096142323808,15.2756,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
10,19,20,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.4464,0.142571695694728,0.0294821234821875,0,0,0.246820608872826,0.106609808102345,0.490742208542528
1,20,20.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",677.698695136418,0,1776.83253645731,0,15.5465,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
2,20,20.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.239,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
3,20,20.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",110.301304863582,0,289.194812830292,0,4.04616,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
4,20,20.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,12.9999999999917,0,190.325046229088,11.2318,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
5,20,20.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,114.2594155049,13.2788,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
6,20,20.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.4558,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
7,20,20.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,2160.13935685712,12.8209,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
8,20,20.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,96.9999999999619,0,75.2941176374711,12.574,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
9,20,20.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,306.000000000046,0,4851.91613204637,15.2767,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
10,20,21,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.4497,0.215354248885722,0.085359164118416,0,0,0.21323258261104,0.0241935483870968,0.478265332161555
1,21,21.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",417.735269000854,0,908.991511404739,0,15.558,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
2,21,21.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",79.3168232280103,0,172.593324950267,0,7.34827,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
3,21,21.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",18.9479077711358,0,41.2306276270082,0,4.26016,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
4,21,21.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,10.9999999999992,0,264.446540435179,11.4856,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
5,21,21.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,69.0000000000006,0,1488.55209551271,14.0919,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
6,21,21.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.8657,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
7,21,21.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,13.1981,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
8,21,21.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,130.999999999997,0,92.3898305083121,13.0407,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
9,21,21.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,26.0000000000029,0,721.255170056697,15.6073,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
10,21,22,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.6082,0.126188253080092,0.316012267927135,0,0,0.200750619578865,0.00826446280991736,0.493887195882609
1,22,22.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",128.587978142077,0,589.564344609245,0,15.1821,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
2,22,22.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0.972677595628415,0,4.45963952049353,0,6.94534,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
3,22,22.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",48.4393442622951,0,222.090048120578,0,3.77166,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
4,22,22.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,1.00000000000011,0,0,11.2012,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
5,22,22.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,13.162,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
6,22,22.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,18.3614600080584,15.2724,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
7,22,22.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.6821,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
8,22,22.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,29.9999999999999,0,31,12.4477,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
9,22,22.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,263.832363555632,15.0913,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
10,22,23,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3748,0.142571691409929,0,0,0,0.285496450968675,0.246323529411765,0.577031210086686
1,23,23.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",385.35269000854,0,1603.79714009059,0,15.5661,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
2,23,23.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",73.1682322801025,0,304.518444320999,0,7.35472,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
3,23,23.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",17.4790777113578,0,72.7460728100163,0,4.26819,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
4,23,23.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,7.99999999999898,0,298.326380621662,11.2485,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
5,23,23.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,117.999999999999,0,1522.12892267524,13.3432,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
6,23,23.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,18.0000000000012,0,217.171634297092,15.5075,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
7,23,23.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,54.0000000000032,0,179.598776035269,12.8639,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
8,23,23.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,197.999999999993,0,169.606965187271,12.6187,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
9,23,23.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,71.0000000000051,0,63446.7267673569,15.3242,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
10,23,24,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.4696,0.126188251635048,0.00963715840887932,7.84981502846141e-05,0,0.290454517808294,0.279179810725552,0.62380265873197
1,24,24.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",269.57507082153,0,1404.3965999913,0,14.4442,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
2,24,24.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,6.19928,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
3,24,24.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",96.4249291784703,0,502.341860766117,0,2.95565,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
4,24,24.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,16.0000000000118,0,38.2200441869763,11.194,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
5,24,24.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,6.99999999999927,0,471.90936590988,13.1411,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
6,24,24.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,27.340332315022,15.2012,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
7,24,24.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.6249,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
8,24,24.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,47.9999999999909,0,30.4000000027841,12.4013,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
9,24,24.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,4.99999999999807,0,103.136011056273,15.0096,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
10,24,25,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3451,0.0660862237914502,0,0,0,0.333482641577363,0.460111317254174,0.712420676631048
1,25,25.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",74.407650273224,0,270.960199912136,0,15.1774,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
2,25,25.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0.562841530054645,0,2.04962329736866,0,6.94062,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
3,25,25.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",28.0295081967213,0,102.071240208959,0,3.76691,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
4,25,25.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0.99999999999563,0,69.7241893043164,11.1916,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
5,25,25.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,13.1182,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
6,25,25.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.2877,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
7,25,25.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.6827,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
8,25,25.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,15.9999999999683,0,7.98000000004333,12.44,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
9,25,25.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,40.000000000036,0,134.332344897652,15.1108,0.142534786413085,0,0,0,0.358641536486721,0.508333333333333,0.629012191175811
